Id,SalePrice
2735,130355.78698598559
2736,138318.86081239406
2737,108618.7293219819
2738,126601.82946821942
2739,165166.88041688234
2740,153943.74207609624
2741,121759.84829980845
2742,177054.17250126472
2743,145876.2075526783
2744,162179.7195416697
2745,155300.99628017412
2746,119653.68744822138
2747,167002.49559380522
2748,116023.52475680725
2749,135565.74416064343
2750,114715.12961629301
2751,128063.69718556886
2752,238022.94586021046
2753,173994.52539414738
2754,239712.7523048526
2755,138139.51831416588
2756,63211.89370583126
2757,52247.41535164043
2758,72158.02805169881
2759,164906.88370594906
2760,109431.17246318923
2761,139617.46824644005
2762,134746.5106005828
2763,228908.7122984234
2764,190556.3995138089
2765,295138.3047807793
2766,111232.78631386103
2767,49214.53574274748
2768,115812.67371340224
2769,118456.68653649942
2770,173887.25431842695
2771,94014.82705033396
2772,102035.3754142545
2773,147992.5672504519
2774,141318.02161725995
2775,112055.43418125005
2776,150465.08315793483
2777,163844.75610728317
2778,138956.9046499686
2779,88151.72134265956
2780,107638.28612680954
2781,89507.588124856
2782,80442.93274911132
2783,79492.47992613423
2784,100624.28962738963
2785,118851.08221604035
2786,37246.1050506155
2787,116776.9131267519
2788,39997.067146924324
2789,183655.9027777774
2790,108554.94995051494
2791,105905.55464873894
2792,49447.002779595205
2793,176117.62023261923
2794,64351.96658946655
2795,111888.96912767936
2796,79624.09870976326
2797,209718.05833028036
2798,125103.76880447625
2799,107726.06981372728
2800,75987.91575321136
2801,110816.62434221117
2802,131044.6020234694
2803,159267.36693293846
2804,144647.49902894243
2805,104052.12108104571
2806,66698.74348855228
2807,170414.88071430998
2808,151582.41157801065
2809,117801.16993442562
2810,124205.7026747904
2811,174988.11260154203
2812,177802.06211957952
2813,143781.4291061185
2814,143892.67486823245
2815,92170.07544068189
2816,241799.2819241389
2817,157481.91730464913
2818,125523.73599674215
2819,191783.1736730804
2820,125801.58397704468
2821,108417.43140947015
2822,212432.05650626065
2823,287306.0171242439
2824,162853.46488406777
2825,171819.87311667495
2826,121483.1358182925
2827,123906.21570037783
2828,234386.19179645355
2829,240905.1447965271
2830,230932.15126191743
2831,200472.1915825127
2832,234780.4019725757
2833,274930.9801767451
2834,217730.21715540707
2835,222378.47450662067
2836,205440.693223209
2837,183109.27336579643
2838,135377.81986725202
2839,182581.4620196548
2840,203900.82045594754
2841,207824.76055645954
2842,232235.5512776106
2843,150965.98053739814
2844,184748.40083313815
2845,107922.29192597175
2846,213686.1723448435
2847,210695.2641969534
2848,238107.55302988633
2849,204805.53465488076
2850,293713.41817875986
2851,228364.57155844488
2852,248672.96883871604
2853,234543.65221491538
2854,155203.32808710414
2855,216607.23712009925
2856,203082.44076940732
2857,195154.707420332
2858,213522.12667579798
2859,118961.79508980492
2860,136576.040238866
2861,138028.85191218008
2862,219311.96248114167
2863,153759.3858627089
2864,242885.92814200546
2865,143421.6868392186
2866,183968.92278357863
2867,67962.40345356823
2868,126953.7276279811
2869,98938.72850421898
2870,131135.3618286919
2871,95183.38245351287
2872,-1470.4879596967949
2873,83590.0864652259
2874,131713.01150969684
2875,116136.1169158126
2876,187980.42606920085
2877,129055.2943052462
2878,152562.20671663329
2879,123905.97453301551
2880,85564.44987886469
2881,136928.39896405477
2882,152681.7470910336
2883,185508.70658380992
2884,211643.2709633574
2885,170567.52789563232
2886,221743.6397879644
2887,112725.23104880436
2888,140753.0622682689
2889,53047.649301792844
2890,56187.409656532225
2891,138925.61318943196
2892,52072.82498302951
2893,85815.03724189219
2894,53253.048232874135
2895,274608.96480317216
2896,253482.0133704705
2897,202471.60005108046
2898,164769.43697924435
2899,223355.70810087293
2900,169046.5509400844
2901,225996.27337184327
2902,196014.80450760957
2903,307448.27596335334
2904,322489.42512442765
2905,39748.24797698378
2906,245927.59138425242
2907,94237.54470095073
2908,117225.25434647838
2909,151386.8984761577
2910,68832.8992179283
2911,50850.864377201884
2912,156371.58467670053
2913,56820.82464295777
2914,63601.80350436538
2915,73263.20954372664
2916,60215.56978082901
2917,179595.79295652488
2918,115575.59627767734
2919,255104.80076098506
